unique_id,salzone,season,station,sampledate,samplenumber,metric,value,score,ibi_score,rating
cb6.1_ap_fs1_2016-04-27,m,spring,cb6.1,2016-04-27,fs1,total_phyto_biomass_chla_ratio,118.954872923791,5,3.07,fair
le3.6_ap_fs1_2016-04-28,m,spring,le3.6,2016-04-28,fs1,total_phyto_biomass_chla_ratio,112.752870947621,5,3.04,fair
cb6.4_ap_fs1_2016-05-10,m,spring,cb6.4,2016-05-10,fs1,total_phyto_biomass_chla_ratio,150.650554264778,5,3.44,fair_good
le5.5-w_ap_fs1_2016-05-10,m,spring,le5.5-w,2016-05-10,fs1,total_phyto_biomass_chla_ratio,53.4973087083453,3,2.23,fair_poor
le5.4_ap_fs1_2016-05-19,m,spring,le5.4,2016-05-19,fs1,total_phyto_biomass_chla_ratio,46.6964927104874,3,2.64,fair_poor
le5.2_ap_fs1_2016-05-19,m,spring,le5.2,2016-05-19,fs1,total_phyto_biomass_chla_ratio,36.2538322928994,1,2.06,fair_poor
cb6.1_ap_fs1_2016-05-19,m,spring,cb6.1,2016-05-19,fs1,total_phyto_biomass_chla_ratio,114.900295608719,5,3.49,fair_good
le3.6_ap_fs1_2016-05-20,m,spring,le3.6,2016-05-20,fs1,total_phyto_biomass_chla_ratio,101.630693847274,5,3.49,fair_good
sbe5_ap_fs1_2013-03-13,m,spring,sbe5,2013-03-13,fs1,surface_chla,5.09,5,2.26,fair_poor
we4.2_ap_fs1_2013-03-20,m,spring,we4.2,2013-03-20,fs1,surface_chla,6.408,3,2.25,fair_poor
cb6.4_ap_fs1_2013-03-20,m,spring,cb6.4,2013-03-20,fs1,surface_chla,17.91867,1,1.42,poor
le5.5-w_ap_fs1_2013-03-20,m,spring,le5.5-w,2013-03-20,fs1,surface_chla,6.408,3,1.41,poor
ret3.1_ap_fs1_2013-03-27,m,spring,ret3.1,2013-03-27,fs1,surface_chla,7.55,3,2.21,fair_poor
sbe5_ap_fs1_2013-04-10,m,spring,sbe5,2013-04-10,fs1,surface_chla,7.21,3,1.83,poor
cb6.1_ap_fs1_2013-04-16,m,spring,cb6.1,2013-04-16,fs1,surface_chla,8.544,1,2.26,fair_poor
le3.6_ap_fs1_2013-04-16,m,spring,le3.6,2013-04-16,fs1,surface_chla,5.607,5,2.69,fair
le5.5-w_ap_fs1_2013-04-17,m,spring,le5.5-w,2013-04-17,fs1,surface_chla,4.272,5,2.71,fair
cb6.4_ap_fs1_2013-05-14,m,spring,cb6.4,2013-05-14,fs1,surface_chla,8.544,1,2.27,fair_poor
we4.2_ap_fs1_2013-05-14,m,spring,we4.2,2013-05-14,fs1,surface_chla,6.408,3,1.83,poor
le5.5-w_ap_fs1_2013-05-14,m,spring,le5.5-w,2013-05-14,fs1,surface_chla,9.612,1,2.24,fair_poor
sbe5_ap_fs1_2013-05-16,m,spring,sbe5,2013-05-16,fs1,surface_chla,2.44,1,1,poor
cb6.1_ap_fs1_2013-05-16,m,spring,cb6.1,2013-05-16,fs1,surface_chla,5.0196,5,2.73,fair
le3.6_ap_fs1_2013-05-17,m,spring,le3.6,2013-05-17,fs1,surface_chla,5.9808,5,2.37,fair_poor
ret4.3_ap_fs1_2013-05-21,m,spring,ret4.3,2013-05-21,fs1,surface_chla,20.4,1,1,poor
sbe5_ap_fs1_2014-03-12,m,spring,sbe5,2014-03-12,fs1,surface_chla,5.04,5,2.65,fair_poor
cb6.1_ap_fs1_2014-03-20,m,spring,cb6.1,2014-03-20,fs1,surface_chla,3.9516,5,3.04,fair
le3.6_ap_fs1_2014-03-20,m,spring,le3.6,2014-03-20,fs1,surface_chla,9.2916,1,2.02,fair_poor
sbe5_ap_fs1_2014-04-09,m,spring,sbe5,2014-04-09,fs1,surface_chla,2.74,3,2.25,fair_poor
cb6.4_ap_fs1_2014-04-14,m,spring,cb6.4,2014-04-14,fs1,surface_chla,5.874,5,3.49,fair_good
we4.2_ap_fs1_2014-04-14,m,spring,we4.2,2014-04-14,fs1,surface_chla,3.4176,5,3.5,fair_good
le5.5-w_ap_fs1_2014-04-14,m,spring,le5.5-w,2014-04-14,fs1,surface_chla,5.2065,5,3.06,fair
cb6.1_ap_fs1_2014-04-22,m,spring,cb6.1,2014-04-22,fs1,surface_chla,9.8256,1,2.38,fair_poor
le3.6_ap_fs1_2014-04-22,m,spring,le3.6,2014-04-22,fs1,surface_chla,21.36,1,2.04,fair_poor
cb7.4_ap_fs1_2014-05-12,m,spring,cb7.4,2014-05-12,fs1,surface_chla,7.7964,3,2.65,fair_poor
cb7.3e_ap_fs1_2014-05-12,m,spring,cb7.3e,2014-05-12,fs1,surface_chla,12.816,1,2.36,fair_poor
cb6.1_ap_fs1_2014-05-12,m,spring,cb6.1,2014-05-12,fs1,surface_chla,14.952,1,2.36,fair_poor
le3.6_ap_fs1_2014-05-12,m,spring,le3.6,2014-05-12,fs1,surface_chla,14.2044,1,2.39,fair_poor
cb6.4_ap_fs1_2014-05-13,m,spring,cb6.4,2014-05-13,fs1,surface_chla,8.7576,1,2.36,fair_poor
we4.2_ap_fs1_2014-05-14,m,spring,we4.2,2014-05-14,fs1,surface_chla,9.8256,1,2.36,fair_poor
sbe5_ap_fs1_2014-05-14,m,spring,sbe5,2014-05-14,fs1,surface_chla,3.79,5,3.48,fair_good
le5.5-w_ap_fs1_2014-05-14,m,spring,le5.5-w,2014-05-14,fs1,surface_chla,11.481,1,2.66,fair_poor
le3.6_ap_fs1_2015-03-12,m,spring,le3.6,2015-03-12,fs1,surface_chla,2.5632,1,3.44,fair_good
sbe5_ap_fs1_2015-03-19,m,spring,sbe5,2015-03-19,fs1,surface_chla,93.6,1,1.69,poor
ret3.1_ap_fs1_2015-03-19,m,spring,ret3.1,2015-03-19,fs1,surface_chla,12.2,1,2.28,fair_poor
cb6.1_ap_fs1_2015-04-07,m,spring,cb6.1,2015-04-07,fs1,surface_chla,3.6312,5,4.27,good
le3.6_ap_fs1_2015-04-07,m,spring,le3.6,2015-04-07,fs1,surface_chla,4.4856,5,4.27,good
ret4.3_ap_fs1_2015-04-29,m,spring,ret4.3,2015-04-29,fs1,surface_chla,8.72,1,1.84,poor
cb6.4_ap_fs1_2015-05-05,m,spring,cb6.4,2015-05-05,fs1,surface_chla,12.282,1,3.05,fair
cb6.1_ap_fs1_2015-05-06,m,spring,cb6.1,2015-05-06,fs1,surface_chla,12.4155,1,3.48,fair_good
le3.6_ap_fs1_2015-05-06,m,spring,le3.6,2015-05-06,fs1,surface_chla,9.8256,1,3.06,fair
ret4.3_ap_fs1_2015-05-13,m,spring,ret4.3,2015-05-13,fs1,surface_chla,13.7,1,1,poor
sbe5_ap_fs1_2015-05-20,m,spring,sbe5,2015-05-20,fs1,surface_chla,1.71,1,1,poor
sbe5_ap_fs1_2016-03-09,m,spring,sbe5,2016-03-09,fs1,surface_chla,4.25,5,3.11,fair
cb6.1_ap_fs1_2016-03-16,m,spring,cb6.1,2016-03-16,fs1,surface_chla,12.1752,1,2.35,fair_poor
le3.6_ap_fs1_2016-03-16,m,spring,le3.6,2016-03-16,fs1,surface_chla,19.3308,1,2.23,fair_poor
ret4.3_ap_fs1_2016-03-16,m,spring,ret4.3,2016-03-16,fs1,surface_chla,89.3,1,1.34,poor
sbe5_ap_fs1_2016-04-14,m,spring,sbe5,2016-04-14,fs1,surface_chla,2.47,1,2.66,fair_poor
ret3.1_ap_fs1_2016-04-21,m,spring,ret3.1,2016-04-21,fs1,surface_chla,21.4,1,1,poor
ret4.3_ap_fs1_2016-04-27,m,spring,ret4.3,2016-04-27,fs1,surface_chla,12.1,1,1,poor
cb6.1_ap_fs1_2016-04-27,m,spring,cb6.1,2016-04-27,fs1,surface_chla,7.0488,3,3.07,fair
le3.6_ap_fs1_2016-04-28,m,spring,le3.6,2016-04-28,fs1,surface_chla,7.2624,3,3.04,fair
cb6.4_ap_fs1_2016-05-10,m,spring,cb6.4,2016-05-10,fs1,surface_chla,5.7672,5,3.44,fair_good
le5.5-w_ap_fs1_2016-05-10,m,spring,le5.5-w,2016-05-10,fs1,surface_chla,10.413,1,2.23,fair_poor
le5.4_ap_fs1_2016-05-19,m,spring,le5.4,2016-05-19,fs1,surface_chla,6.77,3,2.64,fair_poor
le5.2_ap_fs1_2016-05-19,m,spring,le5.2,2016-05-19,fs1,surface_chla,3.38,5,2.06,fair_poor
cb6.1_ap_fs1_2016-05-19,m,spring,cb6.1,2016-05-19,fs1,surface_chla,4.4856,5,3.49,fair_good
le3.6_ap_fs1_2016-05-20,m,spring,le3.6,2016-05-20,fs1,surface_chla,4.806,5,3.49,fair_good
sbe5_ap_fs1_2013-03-13,m,spring,sbe5,2013-03-13,fs1,doc,14.3,1,2.26,fair_poor
we4.2_ap_fs1_2013-03-20,m,spring,we4.2,2013-03-20,fs1,doc,3.199,1,2.25,fair_poor
cb6.4_ap_fs1_2013-03-20,m,spring,cb6.4,2013-03-20,fs1,doc,2.954,3,1.42,poor
le5.5-w_ap_fs1_2013-03-20,m,spring,le5.5-w,2013-03-20,fs1,doc,3.409,1,1.41,poor
ret3.1_ap_fs1_2013-03-27,m,spring,ret3.1,2013-03-27,fs1,doc,3.41,1,2.21,fair_poor
sbe5_ap_fs1_2013-04-10,m,spring,sbe5,2013-04-10,fs1,doc,14.8,1,1.83,poor
cb6.1_ap_fs1_2013-04-16,m,spring,cb6.1,2013-04-16,fs1,doc,3.021,3,2.26,fair_poor
le3.6_ap_fs1_2013-04-16,m,spring,le3.6,2013-04-16,fs1,doc,3.204,1,2.69,fair
le5.5-w_ap_fs1_2013-04-17,m,spring,le5.5-w,2013-04-17,fs1,doc,3.017,3,2.71,fair
cb6.4_ap_fs1_2013-05-14,m,spring,cb6.4,2013-05-14,fs1,doc,2.828,5,2.27,fair_poor
we4.2_ap_fs1_2013-05-14,m,spring,we4.2,2013-05-14,fs1,doc,3.1005,3,1.83,poor
le5.5-w_ap_fs1_2013-05-14,m,spring,le5.5-w,2013-05-14,fs1,doc,2.793,5,2.24,fair_poor
sbe5_ap_fs1_2013-05-16,m,spring,sbe5,2013-05-16,fs1,doc,12.3,1,1,poor
cb6.1_ap_fs1_2013-05-16,m,spring,cb6.1,2013-05-16,fs1,doc,3.1,3,2.73,fair
le3.6_ap_fs1_2013-05-17,m,spring,le3.6,2013-05-17,fs1,doc,3.483,1,2.37,fair_poor
ret4.3_ap_fs1_2013-05-21,m,spring,ret4.3,2013-05-21,fs1,doc,4.83,1,1,poor
sbe5_ap_fs1_2014-03-12,m,spring,sbe5,2014-03-12,fs1,doc,18.1,1,2.65,fair_poor
cb6.1_ap_fs1_2014-03-20,m,spring,cb6.1,2014-03-20,fs1,doc,2.465,5,3.04,fair
le3.6_ap_fs1_2014-03-20,m,spring,le3.6,2014-03-20,fs1,doc,2.893,3,2.02,fair_poor
sbe5_ap_fs1_2014-04-09,m,spring,sbe5,2014-04-09,fs1,doc,20.7,1,2.25,fair_poor
cb6.4_ap_fs1_2014-04-14,m,spring,cb6.4,2014-04-14,fs1,doc,2.356,5,3.49,fair_good
we4.2_ap_fs1_2014-04-14,m,spring,we4.2,2014-04-14,fs1,doc,2.241,5,3.5,fair_good
le5.5-w_ap_fs1_2014-04-14,m,spring,le5.5-w,2014-04-14,fs1,doc,2.4125,5,3.06,fair
cb6.1_ap_fs1_2014-04-22,m,spring,cb6.1,2014-04-22,fs1,doc,2.301,5,2.38,fair_poor
le3.6_ap_fs1_2014-04-22,m,spring,le3.6,2014-04-22,fs1,doc,2.602,5,2.04,fair_poor
cb7.4_ap_fs1_2014-05-12,m,spring,cb7.4,2014-05-12,fs1,doc,2.35,5,2.65,fair_poor
cb7.3e_ap_fs1_2014-05-12,m,spring,cb7.3e,2014-05-12,fs1,doc,2.556,5,2.36,fair_poor
cb6.1_ap_fs1_2014-05-12,m,spring,cb6.1,2014-05-12,fs1,doc,2.57,5,2.36,fair_poor
le3.6_ap_fs1_2014-05-12,m,spring,le3.6,2014-05-12,fs1,doc,2.752,5,2.39,fair_poor
cb6.4_ap_fs1_2014-05-13,m,spring,cb6.4,2014-05-13,fs1,doc,2.509,5,2.36,fair_poor
we4.2_ap_fs1_2014-05-14,m,spring,we4.2,2014-05-14,fs1,doc,2.7895,5,2.36,fair_poor
sbe5_ap_fs1_2014-05-14,m,spring,sbe5,2014-05-14,fs1,doc,14.6,1,3.48,fair_good
le5.5-w_ap_fs1_2014-05-14,m,spring,le5.5-w,2014-05-14,fs1,doc,2.585,5,2.66,fair_poor
le3.6_ap_fs1_2015-03-12,m,spring,le3.6,2015-03-12,fs1,doc,2.178,5,3.44,fair_good
sbe5_ap_fs1_2015-03-19,m,spring,sbe5,2015-03-19,fs1,doc,22.2,1,1.69,poor
ret3.1_ap_fs1_2015-03-19,m,spring,ret3.1,2015-03-19,fs1,doc,2.61,5,2.28,fair_poor
cb6.1_ap_fs1_2015-04-07,m,spring,cb6.1,2015-04-07,fs1,doc,2.28,5,4.27,good
le3.6_ap_fs1_2015-04-07,m,spring,le3.6,2015-04-07,fs1,doc,2.772,5,4.27,good
ret4.3_ap_fs1_2015-04-29,m,spring,ret4.3,2015-04-29,fs1,doc,4.41,1,1.84,poor
cb6.4_ap_fs1_2015-05-05,m,spring,cb6.4,2015-05-05,fs1,doc,2.408,5,3.05,fair
cb6.1_ap_fs1_2015-05-06,m,spring,cb6.1,2015-05-06,fs1,doc,2.46,5,3.48,fair_good
le3.6_ap_fs1_2015-05-06,m,spring,le3.6,2015-05-06,fs1,doc,2.443,5,3.06,fair
ret4.3_ap_fs1_2015-05-13,m,spring,ret4.3,2015-05-13,fs1,doc,4.29,1,1,poor
sbe5_ap_fs1_2015-05-20,m,spring,sbe5,2015-05-20,fs1,doc,10.2,1,1,poor
sbe5_ap_fs1_2016-03-09,m,spring,sbe5,2016-03-09,fs1,doc,19.8,1,3.11,fair
cb6.1_ap_fs1_2016-03-16,m,spring,cb6.1,2016-03-16,fs1,doc,2.155,5,2.35,fair_poor
le3.6_ap_fs1_2016-03-16,m,spring,le3.6,2016-03-16,fs1,doc,2.27,5,2.23,fair_poor
ret4.3_ap_fs1_2016-03-16,m,spring,ret4.3,2016-03-16,fs1,doc,4.84,1,1.34,poor
sbe5_ap_fs1_2016-04-14,m,spring,sbe5,2016-04-14,fs1,doc,16,1,2.66,fair_poor
ret3.1_ap_fs1_2016-04-21,m,spring,ret3.1,2016-04-21,fs1,doc,3.45,1,1,poor
ret4.3_ap_fs1_2016-04-27,m,spring,ret4.3,2016-04-27,fs1,doc,4.86,1,1,poor
cb6.1_ap_fs1_2016-04-27,m,spring,cb6.1,2016-04-27,fs1,doc,2.663,5,3.07,fair
le3.6_ap_fs1_2016-04-28,m,spring,le3.6,2016-04-28,fs1,doc,2.548,5,3.04,fair
cb6.4_ap_fs1_2016-05-10,m,spring,cb6.4,2016-05-10,fs1,doc,2.348,5,3.44,fair_good
le5.5-w_ap_fs1_2016-05-10,m,spring,le5.5-w,2016-05-10,fs1,doc,2.3065,5,2.23,fair_poor
le5.4_ap_fs1_2016-05-19,m,spring,le5.4,2016-05-19,fs1,doc,2.595,5,2.64,fair_poor
le5.2_ap_fs1_2016-05-19,m,spring,le5.2,2016-05-19,fs1,doc,,,2.06,fair_poor
cb6.1_ap_fs1_2016-05-19,m,spring,cb6.1,2016-05-19,fs1,doc,2.341,5,3.49,fair_good
le3.6_ap_fs1_2016-05-20,m,spring,le3.6,2016-05-20,fs1,doc,2.4,5,3.49,fair_good
sbe5_ap_fs1_2013-03-13,m,spring,sbe5,2013-03-13,fs1,pheophytin,1.49,1,2.26,fair_poor
we4.2_ap_fs1_2013-03-20,m,spring,we4.2,2013-03-20,fs1,pheophytin,1.58,1,2.25,fair_poor
cb6.4_ap_fs1_2013-03-20,m,spring,cb6.4,2013-03-20,fs1,pheophytin,1.58,1,1.42,poor
le5.5-w_ap_fs1_2013-03-20,m,spring,le5.5-w,2013-03-20,fs1,pheophytin,1.58,1,1.41,poor
ret3.1_ap_fs1_2013-03-27,m,spring,ret3.1,2013-03-27,fs1,pheophytin,3.19,1,2.21,fair_poor
sbe5_ap_fs1_2013-04-10,m,spring,sbe5,2013-04-10,fs1,pheophytin,1.58,1,1.83,poor
cb6.1_ap_fs1_2013-04-16,m,spring,cb6.1,2013-04-16,fs1,pheophytin,1.58,1,2.26,fair_poor
le3.6_ap_fs1_2013-04-16,m,spring,le3.6,2013-04-16,fs1,pheophytin,1.58,1,2.69,fair
le5.5-w_ap_fs1_2013-04-17,m,spring,le5.5-w,2013-04-17,fs1,pheophytin,1.58,1,2.71,fair
cb6.4_ap_fs1_2013-05-14,m,spring,cb6.4,2013-05-14,fs1,pheophytin,1.58,1,2.27,fair_poor
we4.2_ap_fs1_2013-05-14,m,spring,we4.2,2013-05-14,fs1,pheophytin,1.58,1,1.83,poor
le5.5-w_ap_fs1_2013-05-14,m,spring,le5.5-w,2013-05-14,fs1,pheophytin,1.7889,1,2.24,fair_poor
sbe5_ap_fs1_2013-05-16,m,spring,sbe5,2013-05-16,fs1,pheophytin,1.37,1,1,poor
cb6.1_ap_fs1_2013-05-16,m,spring,cb6.1,2013-05-16,fs1,pheophytin,1.58,1,2.73,fair
le3.6_ap_fs1_2013-05-17,m,spring,le3.6,2013-05-17,fs1,pheophytin,1.58,1,2.37,fair_poor
ret4.3_ap_fs1_2013-05-21,m,spring,ret4.3,2013-05-21,fs1,pheophytin,4.56,1,1,poor
sbe5_ap_fs1_2014-03-12,m,spring,sbe5,2014-03-12,fs1,pheophytin,1.67,1,2.65,fair_poor
cb6.1_ap_fs1_2014-03-20,m,spring,cb6.1,2014-03-20,fs1,pheophytin,1.2517,1,3.04,fair
le3.6_ap_fs1_2014-03-20,m,spring,le3.6,2014-03-20,fs1,pheophytin,1.2517,1,2.02,fair_poor
sbe5_ap_fs1_2014-04-09,m,spring,sbe5,2014-04-09,fs1,pheophytin,1.76,1,2.25,fair_poor
cb6.4_ap_fs1_2014-04-14,m,spring,cb6.4,2014-04-14,fs1,pheophytin,1.2517,1,3.49,fair_good
we4.2_ap_fs1_2014-04-14,m,spring,we4.2,2014-04-14,fs1,pheophytin,1.2517,1,3.5,fair_good
le5.5-w_ap_fs1_2014-04-14,m,spring,le5.5-w,2014-04-14,fs1,pheophytin,1.2517,1,3.06,fair
cb6.1_ap_fs1_2014-04-22,m,spring,cb6.1,2014-04-22,fs1,pheophytin,1.2517,1,2.38,fair_poor
le3.6_ap_fs1_2014-04-22,m,spring,le3.6,2014-04-22,fs1,pheophytin,1.2517,1,2.04,fair_poor
cb7.4_ap_fs1_2014-05-12,m,spring,cb7.4,2014-05-12,fs1,pheophytin,1.2517,1,2.65,fair_poor
cb7.3e_ap_fs1_2014-05-12,m,spring,cb7.3e,2014-05-12,fs1,pheophytin,1.2517,1,2.36,fair_poor
cb6.1_ap_fs1_2014-05-12,m,spring,cb6.1,2014-05-12,fs1,pheophytin,1.2517,1,2.36,fair_poor
le3.6_ap_fs1_2014-05-12,m,spring,le3.6,2014-05-12,fs1,pheophytin,1.2517,1,2.39,fair_poor
cb6.4_ap_fs1_2014-05-13,m,spring,cb6.4,2014-05-13,fs1,pheophytin,1.2517,1,2.36,fair_poor
we4.2_ap_fs1_2014-05-14,m,spring,we4.2,2014-05-14,fs1,pheophytin,1.2517,1,2.36,fair_poor
sbe5_ap_fs1_2014-05-14,m,spring,sbe5,2014-05-14,fs1,pheophytin,0.94,5,3.48,fair_good
le5.5-w_ap_fs1_2014-05-14,m,spring,le5.5-w,2014-05-14,fs1,pheophytin,1.602,1,2.66,fair_poor
le3.6_ap_fs1_2015-03-12,m,spring,le3.6,2015-03-12,fs1,pheophytin,0.72624,5,3.44,fair_good
sbe5_ap_fs1_2015-03-19,m,spring,sbe5,2015-03-19,fs1,pheophytin,4.85,1,1.69,poor
ret3.1_ap_fs1_2015-03-19,m,spring,ret3.1,2015-03-19,fs1,pheophytin,3.06,1,2.28,fair_poor
cb6.1_ap_fs1_2015-04-07,m,spring,cb6.1,2015-04-07,fs1,pheophytin,0.313,5,4.27,good
le3.6_ap_fs1_2015-04-07,m,spring,le3.6,2015-04-07,fs1,pheophytin,0.313,5,4.27,good
ret4.3_ap_fs1_2015-04-29,m,spring,ret4.3,2015-04-29,fs1,pheophytin,3.31,1,1.84,poor
cb6.4_ap_fs1_2015-05-05,m,spring,cb6.4,2015-05-05,fs1,pheophytin,0.313,5,3.05,fair
cb6.1_ap_fs1_2015-05-06,m,spring,cb6.1,2015-05-06,fs1,pheophytin,0.313,5,3.48,fair_good
le3.6_ap_fs1_2015-05-06,m,spring,le3.6,2015-05-06,fs1,pheophytin,0.313,5,3.06,fair
ret4.3_ap_fs1_2015-05-13,m,spring,ret4.3,2015-05-13,fs1,pheophytin,5.42,1,1,poor
sbe5_ap_fs1_2015-05-20,m,spring,sbe5,2015-05-20,fs1,pheophytin,1.13,1,1,poor
sbe5_ap_fs1_2016-03-09,m,spring,sbe5,2016-03-09,fs1,pheophytin,1.02,3,3.11,fair
cb6.1_ap_fs1_2016-03-16,m,spring,cb6.1,2016-03-16,fs1,pheophytin,1.368,1,2.35,fair_poor
le3.6_ap_fs1_2016-03-16,m,spring,le3.6,2016-03-16,fs1,pheophytin,1.602,1,2.23,fair_poor
ret4.3_ap_fs1_2016-03-16,m,spring,ret4.3,2016-03-16,fs1,pheophytin,3.19,1,1.34,poor
sbe5_ap_fs1_2016-04-14,m,spring,sbe5,2016-04-14,fs1,pheophytin,0.74,5,2.66,fair_poor
ret3.1_ap_fs1_2016-04-21,m,spring,ret3.1,2016-04-21,fs1,pheophytin,13.7,1,1,poor
ret4.3_ap_fs1_2016-04-27,m,spring,ret4.3,2016-04-27,fs1,pheophytin,6.24,1,1,poor
cb6.1_ap_fs1_2016-04-27,m,spring,cb6.1,2016-04-27,fs1,pheophytin,1.368,1,3.07,fair
le3.6_ap_fs1_2016-04-28,m,spring,le3.6,2016-04-28,fs1,pheophytin,1.368,1,3.04,fair
cb6.4_ap_fs1_2016-05-10,m,spring,cb6.4,2016-05-10,fs1,pheophytin,1.368,1,3.44,fair_good
le5.5-w_ap_fs1_2016-05-10,m,spring,le5.5-w,2016-05-10,fs1,pheophytin,1.368,1,2.23,fair_poor
le5.4_ap_fs1_2016-05-19,m,spring,le5.4,2016-05-19,fs1,pheophytin,1.565,1,2.64,fair_poor
le5.2_ap_fs1_2016-05-19,m,spring,le5.2,2016-05-19,fs1,pheophytin,1.73,1,2.06,fair_poor
cb6.1_ap_fs1_2016-05-19,m,spring,cb6.1,2016-05-19,fs1,pheophytin,1.368,1,3.49,fair_good
le3.6_ap_fs1_2016-05-20,m,spring,le3.6,2016-05-20,fs1,pheophytin,1.368,1,3.49,fair_good
sbe5_ap_fs1_2013-03-13,m,spring,sbe5,2013-03-13,fs1,total_phyto_biomass,305.38418191,,2.26,fair_poor
we4.2_ap_fs1_2013-03-20,m,spring,we4.2,2013-03-20,fs1,total_phyto_biomass,807.62279438,,2.25,fair_poor
cb6.4_ap_fs1_2013-03-20,m,spring,cb6.4,2013-03-20,fs1,total_phyto_biomass,715.83787332,,1.42,poor
le5.5-w_ap_fs1_2013-03-20,m,spring,le5.5-w,2013-03-20,fs1,total_phyto_biomass,259.53690916,,1.41,poor
ret3.1_ap_fs1_2013-03-27,m,spring,ret3.1,2013-03-27,fs1,total_phyto_biomass,1013.42027344,,2.21,fair_poor
sbe5_ap_fs1_2013-04-10,m,spring,sbe5,2013-04-10,fs1,total_phyto_biomass,332.86877331,,1.83,poor
cb6.1_ap_fs1_2013-04-16,m,spring,cb6.1,2013-04-16,fs1,total_phyto_biomass,950.72832204,,2.26,fair_poor
le3.6_ap_fs1_2013-04-16,m,spring,le3.6,2013-04-16,fs1,total_phyto_biomass,657.47517636,,2.69,fair
le5.5-w_ap_fs1_2013-04-17,m,spring,le5.5-w,2013-04-17,fs1,total_phyto_biomass,3551.55333309,1,2.71,fair
cb6.4_ap_fs1_2013-05-14,m,spring,cb6.4,2013-05-14,fs1,total_phyto_biomass,574.08309632,,2.27,fair_poor
we4.2_ap_fs1_2013-05-14,m,spring,we4.2,2013-05-14,fs1,total_phyto_biomass,269.92334222,,1.83,poor
le5.5-w_ap_fs1_2013-05-14,m,spring,le5.5-w,2013-05-14,fs1,total_phyto_biomass,555.97699859,,2.24,fair_poor
sbe5_ap_fs1_2013-05-16,m,spring,sbe5,2013-05-16,fs1,total_phyto_biomass,71.69922588,,1,poor
cb6.1_ap_fs1_2013-05-16,m,spring,cb6.1,2013-05-16,fs1,total_phyto_biomass,2337.28322215,1,2.73,fair
le3.6_ap_fs1_2013-05-17,m,spring,le3.6,2013-05-17,fs1,total_phyto_biomass,1662.25074265,1,2.37,fair_poor
ret4.3_ap_fs1_2013-05-21,m,spring,ret4.3,2013-05-21,fs1,total_phyto_biomass,250.69629136,,1,poor
sbe5_ap_fs1_2014-03-12,m,spring,sbe5,2014-03-12,fs1,total_phyto_biomass,633.56732427,,2.65,fair_poor
cb6.1_ap_fs1_2014-03-20,m,spring,cb6.1,2014-03-20,fs1,total_phyto_biomass,297.47966881,,3.04,fair
le3.6_ap_fs1_2014-03-20,m,spring,le3.6,2014-03-20,fs1,total_phyto_biomass,2068.61245227,1,2.02,fair_poor
sbe5_ap_fs1_2014-04-09,m,spring,sbe5,2014-04-09,fs1,total_phyto_biomass,276.69831831,,2.25,fair_poor
cb6.4_ap_fs1_2014-04-14,m,spring,cb6.4,2014-04-14,fs1,total_phyto_biomass,451.07546976,,3.49,fair_good
we4.2_ap_fs1_2014-04-14,m,spring,we4.2,2014-04-14,fs1,total_phyto_biomass,445.87919662,,3.5,fair_good
le5.5-w_ap_fs1_2014-04-14,m,spring,le5.5-w,2014-04-14,fs1,total_phyto_biomass,324.17850096,,3.06,fair
cb6.1_ap_fs1_2014-04-22,m,spring,cb6.1,2014-04-22,fs1,total_phyto_biomass,1344.54010455,1,2.38,fair_poor
le3.6_ap_fs1_2014-04-22,m,spring,le3.6,2014-04-22,fs1,total_phyto_biomass,1447.45448604,1,2.04,fair_poor
cb7.4_ap_fs1_2014-05-12,m,spring,cb7.4,2014-05-12,fs1,total_phyto_biomass,424.35113898,,2.65,fair_poor
cb7.3e_ap_fs1_2014-05-12,m,spring,cb7.3e,2014-05-12,fs1,total_phyto_biomass,1701.52887244,1,2.36,fair_poor
cb6.1_ap_fs1_2014-05-12,m,spring,cb6.1,2014-05-12,fs1,total_phyto_biomass,2498.44326337,1,2.36,fair_poor
le3.6_ap_fs1_2014-05-12,m,spring,le3.6,2014-05-12,fs1,total_phyto_biomass,1370.41947997,1,2.39,fair_poor
cb6.4_ap_fs1_2014-05-13,m,spring,cb6.4,2014-05-13,fs1,total_phyto_biomass,1330.8125371,1,2.36,fair_poor
we4.2_ap_fs1_2014-05-14,m,spring,we4.2,2014-05-14,fs1,total_phyto_biomass,1332.6340058,1,2.36,fair_poor
sbe5_ap_fs1_2014-05-14,m,spring,sbe5,2014-05-14,fs1,total_phyto_biomass,294.70935396,,3.48,fair_good
le5.5-w_ap_fs1_2014-05-14,m,spring,le5.5-w,2014-05-14,fs1,total_phyto_biomass,1034.30918902,,2.66,fair_poor
le3.6_ap_fs1_2015-03-12,m,spring,le3.6,2015-03-12,fs1,total_phyto_biomass,835.16451577,,3.44,fair_good
sbe5_ap_fs1_2015-03-19,m,spring,sbe5,2015-03-19,fs1,total_phyto_biomass,6888.39710668,1,1.69,poor
ret3.1_ap_fs1_2015-03-19,m,spring,ret3.1,2015-03-19,fs1,total_phyto_biomass,661.36705673,,2.28,fair_poor
cb6.1_ap_fs1_2015-04-07,m,spring,cb6.1,2015-04-07,fs1,total_phyto_biomass,548.48389128,,4.27,good
le3.6_ap_fs1_2015-04-07,m,spring,le3.6,2015-04-07,fs1,total_phyto_biomass,544.71398577,,4.27,good
